Data Supplied By: National Livestock Reporting Service,,,,,,,,,
Data source: National Livestock Reporting Service,,,,,,,,,
,,,,,,,,,
Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/,,,,,,,,,
,,,,,,,,,
Quarterly,State,Saleyard,Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head,Price c/kg Lwt
30/09/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,18,189.92
30/09/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,60,203.67
30/09/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,12,186.4
30/09/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,23,184.16
30/09/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,12,182.03
30/09/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,3,3,156.2
30/09/2005 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,13,196.08
30/09/2005 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,D,2,14,167.34
30/09/2005 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,6,192.4
30/09/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,C,2,11,240.2
30/09/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,D,2,12,215.2
30/09/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,7,191
30/09/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,393,246.33
30/09/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,65,222.31
30/09/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,E,2,10,169.16
30/09/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,15,226.11
30/09/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,11,220.84
30/09/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,336,237.58
30/09/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,3,13,203.32
30/09/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,44,216.3
30/09/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,E,2,11,196.31
30/09/2005 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,192,225.28
30/09/2005 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,27,200.64
30/09/2005 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,97,231.4
30/09/2005 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,21,209.15
30/09/2005 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,85,222.98
30/09/2005 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,6,200
30/09/2005 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,D,2,15,200.88
30/09/2005 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,14,221.2
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,C,2,82,219.47
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,70,210.61
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,E,2,26,216.22
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,100,198.47
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,141,202.94
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,3,2,179.2
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,20,197.56
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,3,16,198
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,E,2,4,187.2
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,301,211.97
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,159,204.74
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,2,11,165.98
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,202,186.69
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,3,12,182.8
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,7,177.2
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,20,196.97
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,76,198.61
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,17,178.74
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,70,201.11
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,3,6,198.2
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,2,200
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,118,182.06
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,8,177.2
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,50,192.92
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,55,191.65
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,14,176.21
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,106,187.21
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,7,161.77
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,5,170
31/12/2005 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,28,178.96
31/12/2005 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,C,2,13,274.43
31/12/2005 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,D,2,19,268.64
31/12/2005 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,E,2,7,204.34
31/12/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,C,2,18,219.2
31/12/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,247,253.65
31/12/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,156,221.07
31/12/2005 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,E,2,15,193.57
31/12/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,41,211.56
31/12/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,160,234.67
31/12/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,70,200.33
31/12/2005 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,E,2,4,157.2
31/12/2005 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,120,209.45
31/12/2005 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,4,194.2
31/12/2005 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,2,6,185.2
31/12/2005 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,376,211.24
31/12/2005 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,118,204.5
31/12/2005 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,158,196.65
31/12/2005 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,21,189.49
31/12/2005 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,10,199
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,113,189.1
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,122,184.28
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,21,178.89
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,124,187.58
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,548,177.51
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,10,164.48
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,94,177.9
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,126,172.68
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,82,162.13
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,E,2,14,146.2
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,80,186.88
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,3,11,188.76
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,13,163.6
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,270,179.62
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,83,166.02
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,203,172.82
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,26,161.82
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,47,184.18
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,E,2,6,152
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,11,179.53
31/03/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,27,168.27
31/03/2006 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,E,2,21,130.52
31/03/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,88,211.43
31/03/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,28,196.34
31/03/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,12,201.2
31/03/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,20,180.9
31/03/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,2,11,181.38
31/03/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,263,208.19
31/03/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,117,192.9
31/03/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,295,193.53
31/03/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,3,108,193.74
31/03/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,29,180.34
31/03/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,3,187.07
31/03/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,295,198.86
31/03/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,3,8,189.7
31/03/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,70,192.1
31/03/2006 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,657,190.54
31/03/2006 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,80,190.05
31/03/2006 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,D,2,73,175.58
31/03/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,1,190
31/03/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,4,4,188.6
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,8,174.2
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,11,158.6
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,31,169.64
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,3,21,172.91
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,13,157.62
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,E,2,9,152.4
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,62,162.7
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,58,157.93
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,1,4,163
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,235,167.52
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,3,1,178
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,41,156.42
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,58,160.14
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,55,174.43
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,60,156.08
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,188,167.73
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,3,15,169.2
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,303,166.43
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,1,178
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,23,157.3
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,78,160.59
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,236,168.85
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,37,154.71
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,71,167.86
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,29,165.03
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,11,174.2
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,C,2,16,166.05
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,D,3,8,174
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,23,156.59
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,149,165.26
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,4,23,165.47
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,D,3,15,162.96
30/06/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Restocker,D,2,7,143.2
30/06/2006 0:00,NSW,Armidale,Yearling Steer,0-200,Restocker,C,2,275,275
30/06/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,C,2,17,169.2
30/06/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Feeder,D,2,3,157.2
30/06/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,E,2,16,179.2
30/06/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,15,195.07
30/06/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,3,138
30/06/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,36,181.55
30/06/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,E,1,6,136
30/06/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,E,2,67,171.11
30/06/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,42,177.56
30/06/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,3,16,189.24
30/06/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,E,2,6,200
30/06/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,574,190.68
30/06/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,3,6,194.2
30/06/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,102,173.71
30/06/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,E,2,41,157.68
30/06/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,305,179.86
30/06/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,3,2,178.2
30/06/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,D,2,26,159.42
30/06/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,29,187.9
30/06/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,457,190.05
30/06/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,3,1,189.2
30/06/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,63,172.69
30/06/2006 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,532,183.54
30/06/2006 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,38,179.21
30/06/2006 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,D,2,19,171.8
30/06/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,B,3,7,186
30/06/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,54,179.73
30/06/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,4,15,184.4
30/06/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,D,3,1,175
30/06/2006 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,43,179.51
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,61,192.99
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,8,177.2
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,43,187.45
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,36,182.11
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,275,201.9
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,6,152.2
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,154,178.72
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,2,4,101.2
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,181,184.14
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,4,170.2
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,74,178.36
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,47,188.94
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,9,174.44
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,132,183.69
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,24,152.68
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,99,180.77
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,3,9,174.6
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,D,2,5,162.8
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,29,180.34
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,52,184.89
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,33,180.64
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,3,191.2
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,9,169.2
30/09/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,18,164.53
30/09/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,C,2,2,177.2
30/09/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,227,222.61
30/09/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,25,176.26
30/09/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,128,200.32
30/09/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,C,2,53,207.77
30/09/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Feeder,D,2,8,205.2
30/09/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,C,2,1,192.2
30/09/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,315,215.29
30/09/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,72,193.6
30/09/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,3,6,166
30/09/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Feeder,C,2,113,200.85
30/09/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,3,20,165.11
30/09/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,257,210.82
30/09/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,3,11,221.02
30/09/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,34,181.35
30/09/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,3,2,150
30/09/2006 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,114,201.6
30/09/2006 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,3,61,189.49
30/09/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,2,7,181.66
30/09/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,28,194.74
30/09/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,4,9,192.09
30/09/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,5,1,175
30/09/2006 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,25,185.8
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,2,21,180.55
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,33,151.03
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,67,145.22
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,3,2,125
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,11,134.96
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,147,153.66
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,6,101.2
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,2,86,142.91
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,E,2,14,129.11
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,C,2,32,167.16
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Feeder,D,2,6,130
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,2,61,143.25
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,C,3,10,150.7
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,2,13,127.6
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Processor,D,3,2,126.2
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,C,2,33,138.38
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,280-330,Restocker,D,2,48,144.37
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Feeder,C,2,42,147.69
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,2,92,135.71
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,3,18,149.31
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,C,4,2,140
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Processor,D,2,11,116.82
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,2,21,175.46
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,C,3,2,122.2
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,330-400,Restocker,D,2,2,133.4
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Feeder,D,3,4,113.2
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,B,3,1,139.2
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,2,2,123.2
31/12/2006 0:00,NSW,Armidale,Yearling Heifer,400+,Processor,C,3,4,135
31/12/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Processor,D,2,7,146.4
31/12/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,C,2,303,186.27
31/12/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,1,7,174.2
31/12/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,D,2,179,156.53
31/12/2006 0:00,NSW,Armidale,Yearling Steer,200-280,Restocker,E,2,4,161.2
31/12/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Processor,D,2,22,147.22
31/12/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,C,2,246,190.18
31/12/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,D,2,100,141.3
31/12/2006 0:00,NSW,Armidale,Yearling Steer,280-330,Restocker,E,2,16,128.95
31/12/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,2,5,168.4
31/12/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,C,3,8,155.8
31/12/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Processor,D,2,5,132.72
31/12/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,2,93,169.01
31/12/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,C,3,3,146.2
31/12/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,D,2,16,137.89
31/12/2006 0:00,NSW,Armidale,Yearling Steer,330-400,Restocker,E,2,8,119.2
31/12/2006 0:00,NSW,Armidale,Yearling Steer,400+,Feeder,C,2,12,160.8
31/12/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,B,3,2,159.2
31/12/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,C,3,13,159.18
31/12/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,D,2,8,117.8
31/12/2006 0:00,NSW,Armidale,Yearling Steer,400+,Processor,D,3,7,150.09
31/12/2006 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,2,63,188.64
31/12/2006 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,C,3,10,148.66
31/12/2006 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,D,2,8,140
31/12/2006 0:00,NSW,Armidale,Yearling Steer,400+,Restocker,E,2,11,111.65
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,0-200,Processor,D,1,7,122
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,0-200,Restocker,D,1,2,119.2
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,C,2,52,158.5
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,200-280,Feeder,D,2,120,153.63
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,2,51,168.31
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,C,3,8,168.15
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,1,26,131.4
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,D,2,152,152.39
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,200-280,Processor,E,2,1,111.2
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,C,2,11,178.22
31/03/2007 0:00,NSW,Armidale,Yearling Heifer,200-280,Restocker,D,1,6,156
